SAMPLE_DATE,IMAGE_DATE,TIME_SAMPLE,IMAGE_HOUR,STATION_SAMPLE,PARAMETER,VALUE,UNIT,DEPTH,DEPTH_UNIT,LOCAL_NAME,LOCATION_TYPE,LAT,LON,COUNTRY,ORGANIZATION_DATA,HEMISPHERE,SEASON,SOURCE_DOMAIN,DIFF_DATE,BAND_1,BAND_2,BAND_3,BAND_4,BAND_5,BAND_6,BAND_7,BAND_8,BAND_8A,BAND_9,BAND_11,BAND_12,MSK_CLDPRB,MSK_SNOW,QA60,CLDYPXPER,DRK_FEA_PE,NDWI,NBSI,WATER_CHECK,SNOW_CHECK,SCENE_CLASS,GEOMETRY,Classe
2019-10-06,2019-10-04,07:56:00,13:12:49,TM-02,Turbidity,8.08,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8338,-44.9706,Brazil,PMQS,South,Spring,Tres_Marias,2,322.0,474.0,620.0,355.0,289.0,186.0,211.0,202.0,170.0,112.0,176.0,157.0,0.0,0.0,0.0,0.0223,0.6306,0.5085158150851582,-0.9929699354838708,Water_Surface,No_Snow,Water,POINT (-44.9706133404866 -18.8338342591453),0
2019-10-04,2019-10-04,09:10:00,13:12:49,Pontos_Randomicos,Turbidity,0.2,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.251,-45.2658,Brazil,Simoa_Geo,South,Spring,Tres_Marias,0,350.0,417.0,431.0,247.0,227.0,189.0,202.0,185.0,168.0,155.0,120.0,84.0,0.0,0.0,0.0,0.0223,0.6306,0.3993506493506493,-1.143344993039443,Water_Surface,No_Snow,Water,POINT (-45.265836914 -18.25096822),0
2019-10-04,2019-10-04,10:49:00,13:12:49,Pontos_Randomicos,Turbidity,1.06,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.4838,-45.3109,Brazil,Simoa_Geo,South,Spring,Tres_Marias,0,331.0,399.0,523.0,243.0,224.0,158.0,160.0,146.0,148.0,144.0,93.0,68.0,0.0,0.0,0.0,0.0223,0.6306,0.5635276532137519,-0.869393430210325,Water_Surface,No_Snow,Water,POINT (-45.310944892 -18.483824375),0
2019-10-04,2019-10-04,09:07:00,13:12:49,TM-03,Turbidity,3.71,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8222,-44.997,Brazil,PMQS,South,Spring,Tres_Marias,0,391.0,480.0,642.0,365.0,319.0,240.0,241.0,196.0,217.0,182.0,196.0,192.0,0.0,0.0,0.0,0.0223,0.6306,0.532219570405728,-1.023020971962617,Water_Surface,No_Snow,Water,POINT (-44.9969913010141 -18.8222319480578),0
2019-10-04,2019-10-04,09:54:00,13:12:49,Pontos_Randomicos,Turbidity,0.65,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.4375,-45.3204,Brazil,Simoa_Geo,South,Spring,Tres_Marias,0,288.0,338.0,347.0,171.0,152.0,125.0,135.0,104.0,114.0,109.0,53.0,48.0,0.0,0.0,0.0,0.0223,0.6306,0.5388026607538803,-1.0952999308357347,Water_Surface,No_Snow,Water,POINT (-45.320379995 -18.437494562),0
2019-10-04,2019-10-04,08:55:00,13:12:49,Pontos_Randomicos,Turbidity,0.24,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.2236,-45.2624,Brazil,Simoa_Geo,South,Spring,Tres_Marias,0,313.0,368.0,379.0,196.0,173.0,146.0,154.0,137.0,136.0,145.0,85.0,79.0,0.0,0.0,0.0,0.0223,0.6306,0.4689922480620155,-1.162287525065963,Water_Surface,No_Snow,Water,POINT (-45.262351969 -18.223562319),0
2019-10-04,2019-10-04,10:06:00,13:12:49,Pontos_Randomicos,Turbidity,0.32,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.4345,-45.3387,Brazil,Simoa_Geo,South,Spring,Tres_Marias,0,293.0,339.0,357.0,171.0,157.0,129.0,134.0,109.0,109.0,113.0,61.0,51.0,0.0,0.0,0.0,0.0223,0.6306,0.5321888412017167,-1.075604974789916,Water_Surface,No_Snow,Water,POINT (-45.338656225 -18.43454706),0
2019-10-04,2019-10-04,12:10:00,13:12:49,Pontos_Randomicos,Turbidity,0.53,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8069,-45.158,Brazil,Simoa_Geo,South,Spring,Tres_Marias,0,382.0,496.0,661.0,330.0,286.0,200.0,214.0,176.0,182.0,144.0,164.0,148.0,0.0,0.0,0.0,0.0223,0.6306,0.5794504181600956,-0.9486693918305596,Water_Surface,No_Snow,Water,POINT (-45.157953651 -18.806916602),0
2019-10-04,2019-10-04,10:24:00,13:12:49,Pontos_Randomicos,Turbidity,0.53,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.4555,-45.3801,Brazil,Simoa_Geo,South,Spring,Tres_Marias,0,298.0,370.0,442.0,198.0,173.0,130.0,142.0,117.0,112.0,103.0,57.0,39.0,0.0,0.0,0.0,0.0223,0.6306,0.5813953488372092,-0.903787366515837,Water_Surface,No_Snow,Water,POINT (-45.380143266 -18.455525237),0
2019-10-04,2019-10-04,13:55:00,13:12:49,Pontos_Randomicos,Turbidity,1.11,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.5876,-45.2249,Brazil,Simoa_Geo,South,Spring,Tres_Marias,0,308.0,394.0,520.0,253.0,226.0,151.0,175.0,157.0,145.0,129.0,131.0,113.0,0.0,0.0,0.0,0.0223,0.6306,0.5361890694239291,-0.95462,Water_Surface,No_Snow,Water,POINT (-45.224919308 -18.587613358),0
2019-10-04,2019-10-04,13:34:00,13:12:49,Pontos_Randomicos,Turbidity,1.08,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.822,-45.1852,Brazil,Simoa_Geo,South,Spring,Tres_Marias,0,301.0,378.0,521.0,214.0,163.0,110.0,109.0,90.0,87.0,62.0,56.0,40.0,0.0,0.0,0.0,0.0223,0.6306,0.7054009819967266,-0.7782032629558543,Water_Surface,No_Snow,Water,POINT (-45.185232157 -18.82199787),0
2019-10-04,2019-10-04,12:19:00,13:12:49,Pontos_Randomicos,Turbidity,1.11,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.807,-45.1675,Brazil,Simoa_Geo,South,Spring,Tres_Marias,0,442.0,535.0,689.0,372.0,338.0,261.0,272.0,227.0,255.0,205.0,219.0,206.0,0.0,0.0,0.0,0.0223,0.6306,0.5043668122270742,-1.0510036981132076,Water_Surface,No_Snow,Water,POINT (-45.167489058 -18.807030859),0
2019-10-04,2019-10-04,13:16:00,13:12:49,Pontos_Randomicos,Turbidity,1.04,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8217,-45.1749,Brazil,Simoa_Geo,South,Spring,Tres_Marias,0,341.0,469.0,601.0,281.0,230.0,162.0,170.0,146.0,145.0,102.0,105.0,84.0,0.0,0.0,0.0,0.0223,0.6306,0.609103078982597,-0.8936251114808651,Water_Surface,No_Snow,Water,POINT (-45.174912191 -18.821712252),0
2019-10-04,2019-10-04,13:27:00,13:12:49,Pontos_Randomicos,Turbidity,1.1,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.822,-45.1804,Brazil,Simoa_Geo,South,Spring,Tres_Marias,0,313.0,416.0,569.0,242.0,197.0,131.0,129.0,113.0,97.0,68.0,61.0,35.0,0.0,0.0,0.0,0.0223,0.6306,0.6686217008797655,-0.7654546291739895,Water_Surface,No_Snow,Water,POINT (-45.180404103 -18.82199787),0
2019-10-04,2019-10-04,13:47:00,13:12:49,Pontos_Randomicos,Turbidity,1.08,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.589,-45.2361,Brazil,Simoa_Geo,South,Spring,Tres_Marias,0,305.0,382.0,477.0,209.0,198.0,133.0,162.0,117.0,126.0,122.0,56.0,50.0,0.0,0.0,0.0,0.0223,0.6306,0.606060606060606,-0.8823523773584905,Water_Surface,No_Snow,Water,POINT (-45.236115176 -18.588975052),0
2019-10-01,2019-09-29,10:14:00,13:12:41,TM-06,Turbidity,4.3,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.7199,-45.1947,Brazil,PMQS,South,Spring,Tres_Marias,2,591.0,534.0,616.0,301.0,270.0,211.0,197.0,160.0,162.0,146.0,74.0,62.0,0.0,0.0,0.0,40.4146,2.8808,0.5876288659793815,-0.9361604675324674,Water_Surface,No_Snow,Water,POINT (-45.1947167565015 -18.7198668623665),0
2019-10-01,2019-09-29,09:08:00,13:12:41,TM-09,Turbidity,1.81,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.2503,-45.2668,Brazil,PMQS,South,Spring,Tres_Marias,2,416.0,395.0,441.0,214.0,214.0,159.0,164.0,139.0,128.0,154.0,63.0,43.0,0.0,0.0,0.0,40.4146,2.8808,0.5206896551724138,-0.9709132789115646,Water_Surface,No_Snow,Water,POINT (-45.2667800645951 -18.2503390232003),0
2019-10-01,2019-09-29,12:08:00,13:12:41,TM-07,Turbidity,4.13,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.5891,-45.2371,Brazil,PMQS,South,Spring,Tres_Marias,2,467.0,425.0,532.0,266.0,242.0,178.0,181.0,137.0,135.0,151.0,58.0,30.0,0.0,0.0,0.0,40.4146,2.8808,0.5904334828101643,-0.827403157894737,Water_Surface,No_Snow,Water,POINT (-45.2370580443234 -18.589056891173),0
2019-09-26,2019-09-24,11:36:00,13:12:39,TM-02,Turbidity,3.88,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8338,-44.9706,Brazil,PMQS,South,Spring,Tres_Marias,2,326.0,440.0,596.0,281.0,218.0,104.0,126.0,91.0,84.0,93.0,83.0,69.0,0.0,0.0,0.0,0.0097,0.6976,0.7350800582241631,-0.8274788456375839,Water_Surface,No_Snow,Water,POINT (-44.9706133404866 -18.8338342591453),0
2019-09-25,2019-09-24,10:23:00,13:12:39,TM-04,Turbidity,7.78,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.9598,-45.1114,Brazil,PMQS,South,Spring,Tres_Marias,1,241.0,300.0,392.0,266.0,291.0,180.0,179.0,141.0,144.0,105.0,95.0,93.0,0.0,0.0,0.0,0.0097,0.6976,0.4709193245778611,-0.9832870204081634,Water_Surface,No_Snow,Water,POINT (-45.1114127841534 -18.9598350194583),0
2019-09-25,2019-09-24,08:45:00,13:12:39,TM-05,Turbidity,4.93,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8866,-45.1465,Brazil,PMQS,South,Spring,Tres_Marias,1,359.0,451.0,574.0,330.0,316.0,236.0,241.0,204.0,197.0,185.0,152.0,143.0,0.0,0.0,0.0,0.0097,0.6976,0.4755784061696657,-1.010155205574913,Water_Surface,No_Snow,Water,POINT (-45.1465328632941 -18.8865868343704),0
2019-09-24,2019-09-24,10:03:00,13:12:39,TM-06,Turbidity,4.33,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.7199,-45.1947,Brazil,PMQS,South,Spring,Tres_Marias,0,311.0,405.0,532.0,244.0,216.0,141.0,140.0,134.0,111.0,95.0,72.0,60.0,0.0,0.0,0.0,0.0097,0.6976,0.5975975975975976,-0.8485001503759398,Water_Surface,No_Snow,Water,POINT (-45.1947167565015 -18.7198668623665),0
2019-09-24,2019-09-24,11:02:00,13:12:39,TM-07,Turbidity,5.61,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.5891,-45.2371,Brazil,PMQS,South,Spring,Tres_Marias,0,344.0,428.0,541.0,262.0,243.0,189.0,195.0,174.0,170.0,144.0,102.0,82.0,0.0,0.0,0.0,0.0097,0.6976,0.5132867132867133,-0.9177267060998152,Water_Surface,No_Snow,Water,POINT (-45.2370580443234 -18.589056891173),0
2019-09-24,2019-09-24,12:57:00,13:12:39,TM-09,Turbidity,2.88,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.2503,-45.2668,Brazil,PMQS,South,Spring,Tres_Marias,0,334.0,380.0,393.0,211.0,198.0,172.0,174.0,151.0,142.0,119.0,77.0,54.0,0.0,0.0,0.0,0.0097,0.6976,0.4448529411764705,-1.0848456997455471,Water_Surface,No_Snow,Water,POINT (-45.2667800645951 -18.2503390232003),0
2019-09-21,2019-09-19,07:46:00,13:12:41,TM-02,Turbidity,6.0,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8338,-44.9706,Brazil,PMQS,South,Winter,Tres_Marias,2,612.0,638.0,836.0,564.0,542.0,469.0,485.0,425.0,398.0,431.0,179.0,122.0,0.0,0.0,0.0,0.0572,1.0381,0.3259318001586042,-0.8612909090909092,Water_Surface,No_Snow,Water,POINT (-44.9706133404866 -18.8338342591453),0
2019-09-18,2019-09-19,09:07:00,13:12:41,TM-04,Turbidity,7.34,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.9598,-45.1114,Brazil,PMQS,South,Winter,Tres_Marias,1,519.0,538.0,683.0,490.0,512.0,453.0,456.0,406.0,383.0,385.0,185.0,133.0,0.0,0.0,0.0,0.0572,1.0381,0.2543617998163453,-0.9440864538799412,Water_Surface,No_Snow,Water,POINT (-45.1114127841534 -18.9598350194583),0
2019-09-18,2019-09-19,10:44:00,13:12:41,TM-05,Turbidity,3.8,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8866,-45.1465,Brazil,PMQS,South,Winter,Tres_Marias,1,604.0,635.0,783.0,534.0,528.0,463.0,462.0,420.0,397.0,429.0,171.0,105.0,0.0,0.0,0.0,0.0572,1.0381,0.3017456359102244,-0.8996510140485313,Water_Surface,No_Snow,Water,POINT (-45.1465328632941 -18.8865868343704),0
2019-09-16,2019-09-14,14:24:00,13:12:49,TM-02,Turbidity,4.9,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8338,-44.9706,Brazil,PMQS,South,Winter,Tres_Marias,2,339.0,433.0,590.0,319.0,283.0,190.0,196.0,165.0,147.0,128.0,106.0,83.0,0.0,0.0,0.0,2.5383,1.0872,0.5629139072847682,-0.8465122711864408,Water_Surface,No_Snow,Water,POINT (-44.9706133404866 -18.8338342591453),0
2019-09-11,2019-09-09,11:30:00,13:12:41,TM-02,Turbidity,4.29,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8338,-44.9706,Brazil,PMQS,South,Winter,Tres_Marias,2,251.0,345.0,585.0,228.0,147.0,35.0,44.0,28.0,21.0,5.0,47.0,47.0,0.0,0.0,0.0,0.0076,0.4576,0.9086460032626428,-0.6445094700854702,Water_Surface,No_Snow,Water,POINT (-44.9706133404866 -18.8338342591453),0
2019-09-10,2019-09-09,08:14:00,13:12:41,TM-03,Turbidity,3.45,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8222,-44.997,Brazil,PMQS,South,Winter,Tres_Marias,1,282.0,329.0,554.0,230.0,166.0,79.0,69.0,65.0,55.0,37.0,79.0,67.0,0.0,0.0,0.0,0.0076,0.4576,0.789983844911147,-0.6921374440433212,Water_Surface,No_Snow,Water,POINT (-44.9969913010141 -18.8222319480578),0
2019-09-10,2019-09-09,07:57:00,13:12:41,TM-09,Turbidity,0.9,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.2503,-45.2668,Brazil,PMQS,South,Winter,Tres_Marias,1,279.0,266.0,344.0,149.0,121.0,87.0,74.0,78.0,79.0,44.0,31.0,7.0,0.0,0.0,0.0,0.0076,0.4576,0.6303317535545023,-0.7761486511627906,Water_Surface,No_Snow,Water,POINT (-45.2667800645951 -18.2503390232003),0
2019-09-10,2019-09-09,09:55:00,13:12:41,TM-07,Turbidity,0.9,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.5891,-45.2371,Brazil,PMQS,South,Winter,Tres_Marias,1,260.0,270.0,392.0,155.0,142.0,86.0,93.0,79.0,84.0,61.0,43.0,28.0,0.0,0.0,0.0,0.0076,0.4576,0.6645435244161357,-0.741968081632653,Water_Surface,No_Snow,Water,POINT (-45.2370580443234 -18.589056891173),0
2019-09-10,2019-09-09,09:25:00,13:12:41,TM-06,Turbidity,1.8,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.7199,-45.1947,Brazil,PMQS,South,Winter,Tres_Marias,1,214.0,269.0,429.0,147.0,107.0,51.0,52.0,47.0,45.0,12.0,32.0,20.0,0.0,0.0,0.0,0.0076,0.4576,0.8025210084033613,-0.6544316736596737,Water_Surface,No_Snow,Water,POINT (-45.1947167565015 -18.7198668623665),0
2019-09-06,2019-09-04,09:42:00,13:12:49,TM-02,Turbidity,4.42,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8338,-44.9706,Brazil,PMQS,South,Winter,Tres_Marias,2,245.0,348.0,521.0,230.0,169.0,90.0,108.0,86.0,79.0,38.0,55.0,45.0,0.0,0.0,0.0,0.0065,0.4886,0.7166392092257,-0.7296866180422262,Water_Surface,No_Snow,Water,POINT (-44.9706133404866 -18.8338342591453),0
2019-09-01,2019-08-30,09:10:00,13:12:41,TM-04,Turbidity,4.31,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.9598,-45.1114,Brazil,PMQS,South,Winter,Tres_Marias,2,139.0,212.0,398.0,210.0,151.0,33.0,39.0,33.0,26.0,321.0,47.0,48.0,0.0,0.0,0.0,23.2834,0.626,0.8468677494199537,-0.6348903316582915,Water_Surface,No_Snow,Water,POINT (-45.1114127841534 -18.9598350194583),0
2019-09-01,2019-08-30,09:09:00,13:12:41,TM-06,Turbidity,2.25,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.7199,-45.1947,Brazil,PMQS,South,Winter,Tres_Marias,2,150.0,200.0,317.0,114.0,79.0,32.0,33.0,31.0,36.0,1.0,31.0,23.0,0.0,0.0,0.0,23.2834,0.626,0.8218390804597702,-0.6899380315457414,Water_Surface,No_Snow,Water,POINT (-45.1947167565015 -18.7198668623665),0
2019-09-01,2019-08-30,09:16:00,13:12:41,TM-03,Turbidity,5.0,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8222,-44.997,Brazil,PMQS,South,Winter,Tres_Marias,2,227.0,333.0,583.0,227.0,138.0,44.0,38.0,25.0,14.0,1.0,37.0,36.0,0.0,0.0,0.0,23.2834,0.626,0.9177631578947368,-0.6065731046312179,Water_Surface,No_Snow,Water,POINT (-44.9969913010141 -18.8222319480578),0
2019-09-01,2019-08-30,09:43:00,13:12:41,TM-02,Turbidity,5.7,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8338,-44.9706,Brazil,PMQS,South,Winter,Tres_Marias,2,245.0,325.0,551.0,219.0,140.0,34.0,40.0,33.0,16.0,2.0,45.0,38.0,0.0,0.0,0.0,23.2834,0.626,0.8869863013698631,-0.6343941778584391,Water_Surface,No_Snow,Water,POINT (-44.9706133404866 -18.8338342591453),0
2019-09-01,2019-08-30,10:18:00,13:12:41,TM-07,Turbidity,3.24,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.5891,-45.2371,Brazil,PMQS,South,Winter,Tres_Marias,2,198.0,223.0,309.0,126.0,89.0,63.0,64.0,63.0,66.0,17.0,25.0,18.0,0.0,0.0,0.0,23.2834,0.626,0.6612903225806452,-0.7645072750809061,Water_Surface,No_Snow,Water,POINT (-45.2370580443234 -18.589056891173),0
2019-08-27,2019-08-25,08:28:00,13:12:49,TM-04,Turbidity,6.5,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.9598,-45.1114,Brazil,PMQS,South,Winter,Tres_Marias,2,194.0,326.0,508.0,264.0,179.0,76.0,86.0,75.0,67.0,38.0,54.0,42.0,0.0,0.0,0.0,0.3382,0.8669,0.7427101200686106,-0.6993174488188977,Water_Surface,No_Snow,Water,POINT (-45.1114127841534 -18.9598350194583),0
2019-08-27,2019-08-25,09:39:00,13:12:49,TM-05,Turbidity,2.88,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8866,-45.1465,Brazil,PMQS,South,Winter,Tres_Marias,2,222.0,327.0,443.0,180.0,150.0,90.0,97.0,95.0,79.0,40.0,42.0,26.0,0.0,0.0,0.0,0.3382,0.8669,0.6468401486988847,-0.7751917291196389,Water_Surface,No_Snow,Water,POINT (-45.1465328632941 -18.8865868343704),0
2019-08-27,2019-08-25,09:10:00,13:12:49,TM-09,Turbidity,0.9,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.2503,-45.2668,Brazil,PMQS,South,Winter,Tres_Marias,2,301.0,365.0,354.0,204.0,205.0,166.0,179.0,157.0,151.0,135.0,93.0,72.0,0.0,0.0,0.0,0.3382,0.8669,0.3855185909980431,-1.218023276836158,Water_Surface,No_Snow,Water,POINT (-45.2667800645951 -18.2503390232003),0
2019-08-27,2019-08-25,16:48:00,13:12:49,TM-02,Turbidity,3.92,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8338,-44.9706,Brazil,PMQS,South,Winter,Tres_Marias,2,259.0,392.0,593.0,266.0,196.0,89.0,105.0,87.0,72.0,43.0,51.0,40.0,0.0,0.0,0.0,0.3382,0.8669,0.7441176470588234,-0.6995431568296797,Water_Surface,No_Snow,Water,POINT (-44.9706133404866 -18.8338342591453),0
2019-08-27,2019-08-25,09:48:00,13:12:49,TM-06,Turbidity,3.19,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.7199,-45.1947,Brazil,PMQS,South,Winter,Tres_Marias,2,236.0,334.0,428.0,174.0,154.0,116.0,128.0,115.0,110.0,74.0,75.0,60.0,0.0,0.0,0.0,0.3382,0.8669,0.5764272559852669,-0.9022487476635512,Water_Surface,No_Snow,Water,POINT (-45.1947167565015 -18.7198668623665),0
2019-08-27,2019-08-25,15:38:00,13:12:49,TM-03,Turbidity,4.2,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8222,-44.997,Brazil,PMQS,South,Winter,Tres_Marias,2,235.0,376.0,545.0,227.0,183.0,99.0,108.0,84.0,72.0,34.0,49.0,37.0,0.0,0.0,0.0,0.3382,0.8669,0.7329093799682036,-0.7318821651376148,Water_Surface,No_Snow,Water,POINT (-44.9969913010141 -18.8222319480578),0
2019-08-27,2019-08-25,10:47:00,13:12:49,TM-07,Turbidity,2.51,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.5891,-45.2371,Brazil,PMQS,South,Winter,Tres_Marias,2,269.0,349.0,392.0,197.0,174.0,153.0,148.0,138.0,126.0,102.0,81.0,58.0,0.0,0.0,0.0,0.3382,0.8669,0.4792452830188679,-1.0201933061224489,Water_Surface,No_Snow,Water,POINT (-45.2370580443234 -18.589056891173),0
2019-08-22,2019-08-20,08:28:00,13:12:51,TM-03,Turbidity,3.87,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8222,-44.997,Brazil,PMQS,South,Winter,Tres_Marias,2,457.0,477.0,638.0,406.0,405.0,391.0,400.0,337.0,343.0,321.0,136.0,92.0,0.0,0.0,0.0,3.4745,1.0743,0.3087179487179486,-0.8557335297805643,Water_Surface,No_Snow,Water,POINT (-44.9969913010141 -18.8222319480578),0
2019-08-22,2019-08-20,09:55:00,13:12:51,TM-05,Turbidity,3.03,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8866,-45.1465,Brazil,PMQS,South,Winter,Tres_Marias,2,486.0,526.0,651.0,410.0,433.0,391.0,387.0,341.0,342.0,333.0,131.0,79.0,0.0,0.0,0.0,3.4745,1.0743,0.3125,-0.8919674777265745,Water_Surface,No_Snow,Water,POINT (-45.1465328632941 -18.8865868343704),0
2019-08-22,2019-08-20,08:11:00,13:12:51,TM-09,Turbidity,0.6,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.2503,-45.2668,Brazil,PMQS,South,Winter,Tres_Marias,2,434.0,432.0,459.0,292.0,291.0,263.0,268.0,232.0,236.0,258.0,101.0,46.0,0.0,0.0,0.0,3.4745,1.0743,0.3285094066570189,-1.0161063355119826,Water_Surface,No_Snow,Water,POINT (-45.2667800645951 -18.2503390232003),0
2019-08-22,2019-08-20,11:53:00,13:12:51,TM-02,Turbidity,3.59,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8338,-44.9706,Brazil,PMQS,South,Winter,Tres_Marias,2,490.0,525.0,690.0,451.0,445.0,403.0,387.0,367.0,360.0,346.0,159.0,93.0,0.0,0.0,0.0,3.4745,1.0743,0.3055818353831598,-0.8572641739130433,Water_Surface,No_Snow,Water,POINT (-44.9706133404866 -18.8338342591453),0
2019-08-22,2019-08-20,08:45:00,13:12:51,TM-04,Turbidity,3.62,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.9598,-45.1114,Brazil,PMQS,South,Winter,Tres_Marias,2,454.0,503.0,658.0,447.0,465.0,450.0,431.0,388.0,394.0,380.0,168.0,101.0,0.0,0.0,0.0,3.4745,1.0743,0.2581261950286806,-0.8809851306990881,Water_Surface,No_Snow,Water,POINT (-45.1114127841534 -18.9598350194583),0
2019-08-22,2019-08-20,09:21:00,13:12:51,TM-06,Turbidity,1.99,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.7199,-45.1947,Brazil,PMQS,South,Winter,Tres_Marias,2,443.0,448.0,549.0,344.0,344.0,360.0,370.0,329.0,322.0,316.0,116.0,69.0,0.0,0.0,0.0,3.4745,1.0743,0.2505694760820046,-0.909320204007286,Water_Surface,No_Snow,Water,POINT (-45.1947167565015 -18.7198668623665),0
2019-08-22,2019-08-20,10:20:00,13:12:51,TM-07,Turbidity,2.57,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.5891,-45.2371,Brazil,PMQS,South,Winter,Tres_Marias,2,521.0,518.0,646.0,416.0,393.0,379.0,366.0,322.0,341.0,349.0,126.0,70.0,0.0,0.0,0.0,3.4745,1.0743,0.3347107438016529,-0.8729927182662537,Water_Surface,No_Snow,Water,POINT (-45.2370580443234 -18.589056891173),0
2019-08-17,2019-08-15,11:33:00,13:12:49,TM-07,Turbidity,3.52,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.5891,-45.2371,Brazil,PMQS,South,Winter,Tres_Marias,2,262.0,304.0,346.0,138.0,105.0,60.0,68.0,60.0,49.0,37.0,50.0,41.0,0.0,0.0,0.0,35.7953,4.0286,0.7044334975369458,-0.9825258265895952,Water_Surface,No_Snow,Water,POINT (-45.2370580443234 -18.589056891173),0
2019-08-17,2019-08-15,10:12:00,13:12:49,TM-06,Turbidity,2.53,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.7199,-45.1947,Brazil,PMQS,South,Winter,Tres_Marias,2,195.0,241.0,214.0,105.0,74.0,68.0,78.0,65.0,67.0,38.0,69.0,65.0,0.0,0.0,0.0,35.7953,4.0286,0.5340501792114696,-1.4229825420560749,Water_Surface,No_Snow,Water,POINT (-45.1947167565015 -18.7198668623665),0
2019-08-17,2019-08-15,06:35:00,13:12:49,TM-04,Turbidity,4.75,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.9598,-45.1114,Brazil,PMQS,South,Winter,Tres_Marias,2,286.0,374.0,512.0,267.0,209.0,89.0,99.0,80.0,60.0,45.0,77.0,84.0,0.0,0.0,0.0,35.7953,4.0286,0.7297297297297297,-0.8713072500000001,Water_Surface,No_Snow,Water,POINT (-45.1114127841534 -18.9598350194583),0
