BAND_1,BAND_2,BAND_3,BAND_4,BAND_5,BAND_6,BAND_7,BAND_8,BAND_8A,BAND_9,BAND_11,BAND_12,Classe,Dominio
0.0504,0.1149,0.0799,0.0497,0.0465,0.0419,0.0395,0.0975,0.038700000000000005,0.0606,0.0521,0.038200000000000005,0,ANA
0.1384,0.1426,0.15610000000000002,0.14980000000000002,0.1716,0.1774,0.18280000000000002,0.1927,0.1877,0.36050000000000004,0.1864,0.1507,0,ANA
0.04,0.0489,0.0665,0.07490000000000001,0.0792,0.043500000000000004,0.043000000000000003,0.035500000000000004,0.025,0.0025,0.0048000000000000004,0.0031000000000000003,1,ANA
0.0422,0.0472,0.0695,0.0679,0.0698,0.0309,0.0316,0.0247,0.0173,0.0198,0.0053,0.0046,0,ANA
0.0322,0.047900000000000005,0.0697,0.07200000000000001,0.06720000000000001,0.0279,0.025900000000000003,0.021,0.0129,0.0001,0.0034000000000000002,0.0032,1,ANA
0.019200000000000002,0.0273,0.0439,0.0398,0.051000000000000004,0.0217,0.020300000000000002,0.0171,0.0089,0.0001,0.004,0.0026000000000000003,0,ANA
0.0376,0.0444,0.0621,0.058600000000000006,0.0529,0.0199,0.017400000000000002,0.0134,0.01,0.0081,0.004200000000000001,0.0037,0,ANA
0.0313,0.0367,0.0375,0.0193,0.0177,0.0145,0.015300000000000001,0.013300000000000001,0.0134,0.0145,0.008400000000000001,0.006900000000000001,0,Campo_Geo
0.0354,0.041800000000000004,0.0427,0.0241,0.0228,0.019,0.0196,0.0175,0.016300000000000002,0.0164,0.0115,0.008700000000000001,0,Campo_Geo
0.028800000000000003,0.0334,0.034800000000000005,0.0177,0.015300000000000001,0.0123,0.0132,0.011300000000000001,0.0109,0.0109,0.0055000000000000005,0.0049,0,Campo_Geo
0.0297,0.034,0.0362,0.017400000000000002,0.0158,0.0128,0.0129,0.011000000000000001,0.010700000000000001,0.0115,0.006,0.0046,0,Campo_Geo
0.0302,0.0363,0.0444,0.02,0.017400000000000002,0.0131,0.013800000000000002,0.0117,0.0103,0.0094,0.0057,0.0038,0,Campo_Geo
0.033100000000000004,0.039,0.0517,0.0238,0.022000000000000002,0.015600000000000001,0.015700000000000002,0.014400000000000001,0.014400000000000001,0.014400000000000001,0.008700000000000001,0.007,0,Campo_Geo
0.038400000000000004,0.049100000000000005,0.06520000000000001,0.032100000000000004,0.027800000000000002,0.0199,0.0199,0.0172,0.0182,0.0137,0.0154,0.0137,0,Campo_Geo
0.0442,0.0533,0.0678,0.0368,0.0335,0.024900000000000002,0.027100000000000003,0.0221,0.0238,0.0205,0.0211,0.0199,0,Campo_Geo
0.0339,0.0441,0.0585,0.0262,0.0219,0.0142,0.0155,0.0126,0.0128,0.0103,0.010100000000000001,0.008400000000000001,0,Campo_Geo
0.0313,0.0415,0.0563,0.0236,0.0187,0.012,0.0135,0.010700000000000001,0.009000000000000001,0.0068000000000000005,0.0057,0.0046,0,Campo_Geo
0.029900000000000003,0.039400000000000004,0.053200000000000004,0.0213,0.0167,0.01,0.011300000000000001,0.009000000000000001,0.0078000000000000005,0.0059,0.0059,0.0055000000000000005,0,Campo_Geo
0.030500000000000003,0.0371,0.0477,0.020900000000000002,0.0189,0.0132,0.0148,0.0118,0.012,0.0122,0.0058000000000000005,0.0046,0,Campo_Geo
0.0328,0.0417,0.0528,0.027,0.0238,0.0179,0.0188,0.0173,0.0152,0.0146,0.0152,0.0131,0,Campo_Geo
0.0323,0.048400000000000006,0.0771,0.042800000000000005,0.0285,0.011600000000000001,0.012700000000000001,0.0103,0.0086,0.0056,0.0033,0.0035,0,Campo_Geo
0.020200000000000003,0.036500000000000005,0.051500000000000004,0.021500000000000002,0.0151,0.0081,0.009600000000000001,0.008400000000000001,0.0073,0.0078000000000000005,0.0041,0.0029000000000000002,0,Campo_Geo
0.0251,0.037200000000000004,0.053000000000000005,0.0204,0.0143,0.0078000000000000005,0.0077,0.007500000000000001,0.0071,0.006,0.0034000000000000002,0.0037,0,Campo_Geo
0.0188,0.0281,0.0373,0.0137,0.010400000000000001,0.0061,0.0077,0.0068000000000000005,0.0061,0.0068000000000000005,0.0043,0.0035,0,Campo_Geo
0.014,0.022500000000000003,0.027800000000000002,0.011000000000000001,0.0083,0.0064,0.0081,0.0076,0.007,0.007500000000000001,0.004200000000000001,0.0035,0,Campo_Geo
0.0128,0.0219,0.027100000000000003,0.0092,0.006900000000000001,0.0053,0.0063,0.0068000000000000005,0.005200000000000001,0.0049,0.0036000000000000003,0.0032,0,Campo_Geo
0.014100000000000001,0.024800000000000003,0.0325,0.011000000000000001,0.0088,0.0064,0.0076,0.0067,0.0059,0.0054,0.0037,0.0028,0,Campo_Geo
0.013800000000000002,0.030000000000000002,0.0442,0.016,0.0103,0.0053,0.006200000000000001,0.0055000000000000005,0.0049,0.0039000000000000003,0.0033,0.0029000000000000002,0,Campo_Geo
0.0135,0.027600000000000003,0.043000000000000003,0.0154,0.0106,0.0057,0.0067,0.0061,0.005,0.0036000000000000003,0.003,0.0007,0,Campo_Geo
0.0159,0.0309,0.0473,0.0172,0.0112,0.006200000000000001,0.0061,0.0058000000000000005,0.0054,0.003,0.0028,0.0018000000000000002,0,Campo_Geo
0.0148,0.030100000000000002,0.0473,0.017400000000000002,0.012,0.0053,0.006500000000000001,0.0063,0.0054,0.0023,0.0032,0.0019,0,Campo_Geo
0.0135,0.030100000000000002,0.0458,0.0164,0.010100000000000001,0.0046,0.005200000000000001,0.0047,0.0046,0.0014,0.0022,0.0022,0,Campo_Geo
0.0099,0.022000000000000002,0.0322,0.0111,0.007200000000000001,0.0045000000000000005,0.0057,0.0051,0.0041,0.0019,0.0036000000000000003,0.0029000000000000002,0,Campo_Geo
0.022600000000000002,0.0304,0.0351,0.0129,0.010700000000000001,0.0078000000000000005,0.008700000000000001,0.0063,0.006200000000000001,0.0045000000000000005,0.0017000000000000001,0.0015,0,Campo_Geo
0.024200000000000003,0.031400000000000004,0.0354,0.0135,0.0109,0.0076,0.008400000000000001,0.0067,0.006200000000000001,0.0047,0.0025,0.0021000000000000003,0,Campo_Geo
0.024800000000000003,0.034,0.0388,0.0137,0.0098,0.006500000000000001,0.007500000000000001,0.0057,0.0049,0.0045000000000000005,0.0017000000000000001,0.0016,0,Campo_Geo
0.0245,0.0329,0.0403,0.014400000000000001,0.0112,0.0073,0.007500000000000001,0.006500000000000001,0.0057,0.0035,0.0019,0.0017000000000000001,0,Campo_Geo
0.0245,0.0342,0.0419,0.014400000000000001,0.011300000000000001,0.006900000000000001,0.0078000000000000005,0.0055000000000000005,0.0054,0.0037,0.0023,0.0016,0,Campo_Geo
0.024300000000000002,0.033800000000000004,0.0444,0.0159,0.0129,0.0073,0.0083,0.006,0.0061,0.0066,0.0043,0.0036000000000000003,0,Campo_Geo
0.024300000000000002,0.0317,0.038400000000000004,0.0134,0.010400000000000001,0.0063,0.0073,0.0056,0.0048000000000000004,0.004,0.0022,0.0017000000000000001,0,Campo_Geo
0.022600000000000002,0.029500000000000002,0.0352,0.012700000000000001,0.0095,0.0061,0.006900000000000001,0.0054,0.0049,0.0032,0.002,0.0019,0,Campo_Geo
0.018600000000000002,0.023200000000000002,0.0268,0.0103,0.0086,0.0048000000000000004,0.006,0.0047,0.0038,0.0037,0.0024000000000000002,0.0022,0,Campo_Geo
0.024900000000000002,0.033600000000000005,0.0438,0.0145,0.0111,0.0055000000000000005,0.0064,0.005200000000000001,0.0045000000000000005,0.0055000000000000005,0.0019,0.0021000000000000003,0,Campo_Geo
0.024,0.0328,0.0415,0.015000000000000001,0.0125,0.0081,0.0086,0.0063,0.0061,0.004,0.0028,0.0016,0,Campo_Geo
0.0233,0.0328,0.0414,0.0151,0.012100000000000001,0.008400000000000001,0.0086,0.006200000000000001,0.0056,0.0046,0.0022,0.0015,0,Campo_Geo
0.0227,0.0318,0.0398,0.014400000000000001,0.0114,0.0068000000000000005,0.0081,0.0061,0.0057,0.004,0.0027,0.0021000000000000003,0,Campo_Geo
0.0218,0.0315,0.0407,0.015000000000000001,0.0119,0.0071,0.0076,0.0058000000000000005,0.0058000000000000005,0.0053,0.003,0.0022,0,Campo_Geo
0.0216,0.0308,0.041100000000000005,0.0148,0.0114,0.0071,0.0073,0.0058000000000000005,0.0047,0.0046,0.0023,0.0012000000000000001,0,Campo_Geo
0.023100000000000002,0.033,0.0443,0.016,0.0128,0.007200000000000001,0.0078000000000000005,0.0066,0.0055000000000000005,0.0056,0.0021000000000000003,0.0023,0,Campo_Geo
0.022000000000000002,0.0317,0.0426,0.0171,0.0135,0.008400000000000001,0.0097,0.0076,0.007200000000000001,0.0036000000000000003,0.0027,0.0017000000000000001,0,Campo_Geo
0.022000000000000002,0.031400000000000004,0.0442,0.016800000000000002,0.0126,0.0067,0.0081,0.0061,0.005200000000000001,0.0035,0.0026000000000000003,0.0023,0,Campo_Geo
0.0216,0.031200000000000002,0.0426,0.0159,0.012,0.0063,0.0071,0.0053,0.0053,0.0023,0.0019,0.0016,0,Campo_Geo
0.0201,0.0296,0.038700000000000005,0.014,0.0111,0.0059,0.0078000000000000005,0.0055000000000000005,0.0053,0.004200000000000001,0.0021000000000000003,0.0013000000000000002,0,Campo_Geo
0.0221,0.0313,0.0409,0.014400000000000001,0.010100000000000001,0.0046,0.0058000000000000005,0.0038,0.0032,0.0014,0.0026000000000000003,0.0015,0,Campo_Geo
0.023100000000000002,0.032600000000000004,0.0436,0.0154,0.0109,0.0054,0.0066,0.0056,0.0053,0.0026000000000000003,0.0027,0.0023,0,Campo_Geo
0.0177,0.0296,0.041100000000000005,0.013600000000000001,0.010400000000000001,0.0059,0.0064,0.0049,0.004200000000000001,0.0002,0.0024000000000000002,0.0011,0,Campo_Geo
0.0173,0.029500000000000002,0.041,0.014400000000000001,0.0106,0.0049,0.0064,0.0047,0.0049,0.0012000000000000001,0.0037,0.0037,0,Campo_Geo
0.0178,0.0284,0.038700000000000005,0.015000000000000001,0.012100000000000001,0.0078000000000000005,0.0089,0.007,0.0066,0.0026000000000000003,0.0025,0.0018000000000000002,0,Campo_Geo
0.0182,0.0303,0.041800000000000004,0.0167,0.0115,0.0047,0.0053,0.004200000000000001,0.0023,0.0006000000000000001,0.0028,0.0019,0,Campo_Geo
0.0211,0.031400000000000004,0.0468,0.024200000000000003,0.020200000000000003,0.0109,0.0118,0.0103,0.009300000000000001,0.0443,0.008,0.0043,0,Campo_Geo
0.018600000000000002,0.0296,0.0422,0.0178,0.0145,0.007,0.0077,0.006200000000000001,0.0053,0.0023,0.0029000000000000002,0.0018000000000000002,0,Campo_Geo
0.0189,0.0317,0.0456,0.0183,0.0131,0.0049,0.006900000000000001,0.0045000000000000005,0.005,0.0009000000000000001,0.0032,0.0034000000000000002,0,Campo_Geo
0.0196,0.031400000000000004,0.046900000000000004,0.019,0.015000000000000001,0.0083,0.0091,0.0073,0.0066,0.0048000000000000004,0.004200000000000001,0.0024000000000000002,0,Campo_Geo
0.0183,0.0216,0.0323,0.0123,0.009600000000000001,0.0063,0.0066,0.0063,0.0064,0.0047,0.0068000000000000005,0.0048000000000000004,0,Campo_Geo
0.014700000000000001,0.0164,0.0258,0.0106,0.0103,0.0083,0.0073,0.0071,0.0081,0.0054,0.006900000000000001,0.0051,0,Campo_Geo
0.0205,0.0233,0.0349,0.0148,0.0126,0.0089,0.009000000000000001,0.0082,0.0095,0.0046,0.0091,0.007200000000000001,0,Campo_Geo
0.0152,0.017,0.025400000000000002,0.0105,0.0088,0.007200000000000001,0.007,0.0064,0.0073,0.006200000000000001,0.006,0.0045000000000000005,0,Campo_Geo
0.02,0.0207,0.0284,0.012100000000000001,0.0099,0.0074,0.0066,0.0066,0.0073,0.0041,0.0078000000000000005,0.0063,0,Campo_Geo
0.0187,0.0195,0.0258,0.012100000000000001,0.0108,0.009300000000000001,0.0099,0.008,0.0083,0.0082,0.0054,0.004,0,Campo_Geo
0.0205,0.0194,0.028800000000000003,0.013900000000000001,0.0108,0.0092,0.0086,0.0083,0.01,0.0055000000000000005,0.0109,0.0089,0,Campo_Geo
0.0207,0.0216,0.027200000000000002,0.0126,0.0114,0.009300000000000001,0.008700000000000001,0.0086,0.0076,0.0063,0.0074,0.0059,0,Campo_Geo
0.022000000000000002,0.0291,0.0417,0.0162,0.0122,0.0081,0.0061,0.0067,0.006900000000000001,0.0024000000000000002,0.008,0.006500000000000001,0,Campo_Geo
0.023,0.0308,0.0436,0.0179,0.0146,0.0106,0.010700000000000001,0.0097,0.010100000000000001,0.0043,0.0061,0.0032,0,Campo_Geo
0.0199,0.0263,0.035,0.014400000000000001,0.011600000000000001,0.0089,0.007200000000000001,0.008,0.0076,0.0054,0.0053,0.0046,0,Campo_Geo
0.018500000000000003,0.0256,0.038,0.0142,0.0109,0.0064,0.0073,0.008,0.0068000000000000005,0.0036000000000000003,0.0098,0.007200000000000001,0,Campo_Geo
0.020800000000000003,0.030000000000000002,0.0417,0.016300000000000002,0.0132,0.0094,0.0077,0.0088,0.0086,0.0061,0.0054,0.0033,0,Campo_Geo
0.019700000000000002,0.026000000000000002,0.0417,0.0196,0.0187,0.010400000000000001,0.011000000000000001,0.0103,0.0119,0.0067,0.009600000000000001,0.0081,0,Campo_Geo
0.019,0.0211,0.0313,0.0143,0.012,0.0095,0.0097,0.0083,0.009300000000000001,0.0047,0.009300000000000001,0.008,0,Campo_Geo
0.017400000000000002,0.0198,0.0275,0.0106,0.0079,0.0038,0.0055000000000000005,0.0039000000000000003,0.0053,0.003,0.006200000000000001,0.0058000000000000005,0,Campo_Geo
0.0176,0.0198,0.028300000000000002,0.0114,0.01,0.0076,0.008400000000000001,0.006500000000000001,0.0073,0.0038,0.0054,0.005200000000000001,0,Campo_Geo
0.0184,0.019700000000000002,0.0268,0.0119,0.010100000000000001,0.0077,0.0078000000000000005,0.006500000000000001,0.0067,0.006200000000000001,0.0056,0.004,0,Campo_Geo
0.0187,0.019100000000000002,0.0284,0.0122,0.0109,0.0097,0.009600000000000001,0.0081,0.009600000000000001,0.0036000000000000003,0.0051,0.004,0,Campo_Geo
0.020800000000000003,0.0227,0.0323,0.0134,0.0117,0.006900000000000001,0.0085,0.0071,0.0074,0.0058000000000000005,0.0068000000000000005,0.0057,0,Campo_Geo
0.0184,0.020800000000000003,0.030600000000000002,0.012400000000000001,0.0108,0.0073,0.0086,0.0073,0.0077,0.0035,0.0055000000000000005,0.0035,0,Campo_Geo
0.013900000000000001,0.0212,0.031100000000000003,0.0125,0.0098,0.0081,0.0077,0.006900000000000001,0.0078000000000000005,0.004200000000000001,0.0054,0.0045000000000000005,0,Campo_Geo
0.0195,0.0267,0.028900000000000002,0.0115,0.0095,0.0078000000000000005,0.0083,0.0071,0.0063,0.006900000000000001,0.0046,0.0031000000000000003,0,Campo_Geo
0.019700000000000002,0.028,0.030100000000000002,0.012400000000000001,0.0105,0.009000000000000001,0.009300000000000001,0.008400000000000001,0.007500000000000001,0.0081,0.004200000000000001,0.0039000000000000003,0,Campo_Geo
0.0213,0.028300000000000002,0.031,0.0129,0.011600000000000001,0.0095,0.01,0.0085,0.0078000000000000005,0.0078000000000000005,0.005,0.0039000000000000003,0,Campo_Geo
0.0217,0.027,0.030500000000000003,0.013000000000000001,0.011300000000000001,0.0088,0.0088,0.0081,0.007200000000000001,0.0078000000000000005,0.0044,0.0038,0,Campo_Geo
0.019700000000000002,0.0268,0.0279,0.0108,0.0091,0.007,0.0067,0.0068000000000000005,0.006200000000000001,0.006900000000000001,0.0046,0.0037,0,Campo_Geo
0.021,0.028300000000000002,0.030100000000000002,0.0131,0.010700000000000001,0.0088,0.0095,0.008,0.0076,0.0079,0.0054,0.0045000000000000005,0,Campo_Geo
0.0206,0.0273,0.0302,0.012400000000000001,0.0111,0.008700000000000001,0.0091,0.0078000000000000005,0.0078000000000000005,0.0082,0.0049,0.0041,0,Campo_Geo
0.0224,0.0303,0.0322,0.0143,0.0126,0.0099,0.010700000000000001,0.0092,0.008700000000000001,0.0077,0.0057,0.0047,0,Campo_Geo
0.022000000000000002,0.029900000000000003,0.0316,0.0131,0.0129,0.0098,0.0103,0.0089,0.008400000000000001,0.008700000000000001,0.0051,0.005,0,Campo_Geo
0.0211,0.0285,0.030500000000000003,0.0129,0.0109,0.0099,0.0098,0.008400000000000001,0.007200000000000001,0.0081,0.0046,0.0028,0,Campo_Geo
0.0212,0.0291,0.0337,0.0117,0.0099,0.007500000000000001,0.0082,0.0071,0.0064,0.006900000000000001,0.0044,0.0041,0,Campo_Geo
0.0188,0.026000000000000002,0.0279,0.0112,0.0091,0.007,0.0082,0.0063,0.0058000000000000005,0.006,0.0045000000000000005,0.0056,0,Campo_Geo
0.0189,0.025500000000000002,0.0281,0.0123,0.0109,0.0089,0.009600000000000001,0.008,0.0078000000000000005,0.0077,0.0053,0.0039000000000000003,0,Campo_Geo
0.0183,0.0262,0.0298,0.012700000000000001,0.0115,0.0095,0.0091,0.0076,0.0074,0.0077,0.0044,0.0034000000000000002,0,Campo_Geo
0.0183,0.026600000000000002,0.030000000000000002,0.011600000000000001,0.0097,0.0071,0.0074,0.0067,0.0063,0.0055000000000000005,0.004,0.0037,0,Campo_Geo
0.0183,0.0261,0.0316,0.011600000000000001,0.0102,0.008,0.0086,0.0074,0.007,0.0076,0.0046,0.0033,0,Campo_Geo
0.0206,0.030100000000000002,0.0386,0.0146,0.0118,0.0086,0.009600000000000001,0.0083,0.0077,0.007,0.0046,0.0043,0,Campo_Geo
0.0196,0.029300000000000003,0.035300000000000005,0.0132,0.011000000000000001,0.0081,0.008700000000000001,0.0073,0.0078000000000000005,0.0056,0.0061,0.0045000000000000005,0,Campo_Geo
0.020200000000000003,0.028200000000000003,0.0333,0.0134,0.011300000000000001,0.0089,0.0095,0.0078000000000000005,0.0078000000000000005,0.0077,0.0045000000000000005,0.0024000000000000002,0,Campo_Geo
0.0193,0.0267,0.032100000000000004,0.0126,0.0109,0.0083,0.0094,0.0077,0.007200000000000001,0.0063,0.0045000000000000005,0.0031000000000000003,0,Campo_Geo
0.018000000000000002,0.025900000000000003,0.031200000000000002,0.013000000000000001,0.0103,0.008,0.0092,0.0078000000000000005,0.0074,0.0058000000000000005,0.0051,0.0037,0,Campo_Geo
0.017,0.024300000000000002,0.0308,0.0112,0.009000000000000001,0.0061,0.006900000000000001,0.0059,0.0053,0.0053,0.0057,0.0048000000000000004,0,Campo_Geo
0.0177,0.0261,0.0324,0.0115,0.0091,0.007,0.0076,0.0064,0.0063,0.0067,0.0068000000000000005,0.0057,0,Campo_Geo
0.0199,0.028,0.0347,0.0129,0.0111,0.0083,0.009600000000000001,0.007200000000000001,0.0078000000000000005,0.0079,0.0057,0.0057,0,Campo_Geo
0.019,0.029500000000000002,0.0391,0.0161,0.0134,0.0103,0.011000000000000001,0.009600000000000001,0.0089,0.0063,0.0057,0.0045000000000000005,0,Campo_Geo
0.016800000000000002,0.027800000000000002,0.0366,0.012700000000000001,0.0097,0.0073,0.0078000000000000005,0.0071,0.0059,0.0053,0.0043,0.0043,0,Campo_Geo
0.0198,0.0323,0.042800000000000005,0.0161,0.012700000000000001,0.0076,0.008700000000000001,0.0078000000000000005,0.0068000000000000005,0.0055000000000000005,0.0055000000000000005,0.0046,0,Campo_Geo
0.0176,0.0297,0.040100000000000004,0.014700000000000001,0.0115,0.0076,0.0077,0.0067,0.0054,0.0047,0.0048000000000000004,0.0037,0,Campo_Geo
0.0195,0.0316,0.043300000000000005,0.0175,0.0145,0.008,0.0098,0.007200000000000001,0.006500000000000001,0.0045000000000000005,0.0057,0.0047,0,Campo_Geo
0.0582,0.0687,0.085,0.0524,0.047900000000000005,0.037200000000000004,0.037200000000000004,0.0324,0.0318,0.031900000000000005,0.018000000000000002,0.0131,0,Campo_Geo
0.056600000000000004,0.0663,0.0792,0.049800000000000004,0.046900000000000004,0.0371,0.0366,0.031900000000000005,0.030000000000000002,0.0318,0.0134,0.0089,0,Campo_Geo
0.0572,0.0655,0.07730000000000001,0.049100000000000005,0.0468,0.0376,0.0375,0.0322,0.0303,0.0322,0.013800000000000002,0.009300000000000001,0,Campo_Geo
0.0589,0.07,0.0843,0.053200000000000004,0.0499,0.0383,0.0386,0.0337,0.0324,0.0322,0.015000000000000001,0.010400000000000001,0,Campo_Geo
0.0582,0.068,0.08030000000000001,0.051300000000000005,0.0482,0.0391,0.0381,0.0333,0.032,0.0325,0.015000000000000001,0.0106,0,Campo_Geo
0.059000000000000004,0.0694,0.0809,0.0511,0.048600000000000004,0.0408,0.041600000000000005,0.035500000000000004,0.0351,0.0345,0.0159,0.0109,0,Campo_Geo
0.0589,0.068,0.0806,0.0524,0.0507,0.042300000000000004,0.0427,0.037700000000000004,0.037700000000000004,0.037000000000000005,0.019700000000000002,0.0165,0,Campo_Geo
0.061500000000000006,0.0711,0.08600000000000001,0.055200000000000006,0.0519,0.0437,0.0442,0.0385,0.038900000000000004,0.0359,0.0219,0.0172,0,Campo_Geo
0.0608,0.0723,0.0863,0.057800000000000004,0.0531,0.0456,0.044700000000000004,0.038900000000000004,0.0375,0.0349,0.019700000000000002,0.0145,0,Campo_Geo
0.0555,0.0653,0.07730000000000001,0.0475,0.0448,0.036500000000000005,0.0357,0.0316,0.029900000000000003,0.0307,0.0159,0.0114,0,Campo_Geo
0.0579,0.0685,0.08120000000000001,0.051000000000000004,0.048400000000000006,0.038900000000000004,0.038700000000000005,0.0346,0.033100000000000004,0.0328,0.0142,0.009600000000000001,0,Campo_Geo
0.0589,0.0714,0.08700000000000001,0.0545,0.051300000000000005,0.041600000000000005,0.0403,0.0358,0.0345,0.0337,0.0159,0.0114,0,Campo_Geo
0.0572,0.0674,0.0799,0.0492,0.0471,0.0402,0.0388,0.0344,0.0337,0.032600000000000004,0.0155,0.0106,0,Campo_Geo
0.061900000000000004,0.07300000000000001,0.0886,0.0596,0.0558,0.044700000000000004,0.0458,0.038700000000000005,0.0385,0.0502,0.027100000000000003,0.019700000000000002,0,Campo_Geo
0.060700000000000004,0.06860000000000001,0.08020000000000001,0.0536,0.0511,0.045000000000000005,0.0455,0.0396,0.040100000000000004,0.0396,0.019700000000000002,0.0143,0,Campo_Geo
0.0632,0.07300000000000001,0.0887,0.060200000000000004,0.057800000000000004,0.049800000000000004,0.0505,0.0439,0.0437,0.041800000000000004,0.021,0.0154,0,Campo_Geo
0.06330000000000001,0.07100000000000001,0.0823,0.0548,0.051300000000000005,0.041800000000000004,0.0426,0.0367,0.0364,0.0363,0.0167,0.0119,0,Campo_Geo
0.0606,0.0675,0.0743,0.0499,0.048400000000000006,0.0422,0.0413,0.0363,0.0351,0.039400000000000004,0.0183,0.0131,0,Campo_Geo
0.0641,0.0713,0.0771,0.0528,0.051300000000000005,0.0449,0.045000000000000005,0.0393,0.0395,0.0459,0.0194,0.013800000000000002,0,Campo_Geo
0.06910000000000001,0.07780000000000001,0.0935,0.0669,0.06420000000000001,0.055600000000000004,0.056100000000000004,0.0499,0.0494,0.0551,0.025900000000000003,0.0194,0,Campo_Geo
0.0679,0.0758,0.0879,0.0616,0.0582,0.0494,0.049600000000000005,0.0431,0.0431,0.046900000000000004,0.0217,0.015700000000000002,0,Campo_Geo
0.0699,0.0809,0.0961,0.0653,0.0601,0.0487,0.0483,0.0419,0.0413,0.045000000000000005,0.0181,0.0123,0,Campo_Geo
0.0671,0.0747,0.0785,0.0565,0.055900000000000005,0.050300000000000004,0.0504,0.044000000000000004,0.043000000000000003,0.049100000000000005,0.0181,0.0115,0,Campo_Geo
0.0673,0.0741,0.0761,0.053700000000000005,0.052500000000000005,0.0459,0.0448,0.0395,0.0378,0.0494,0.0171,0.011300000000000001,0,Campo_Geo
0.067,0.07300000000000001,0.0771,0.054,0.0523,0.0476,0.046400000000000004,0.0397,0.038900000000000004,0.0466,0.0183,0.012700000000000001,0,Campo_Geo
