Unnamed: 0;Unnamed: 0.1;Value;BAND_1;BAND_2;BAND_3;BAND_4;BAND_5;BAND_6;BAND_7;BAND_8;BAND_8A;BAND_9;BAND_11;BAND_12;QA60;NUVEM_SOMBRA;DIFERENCA_DIAS;Parameter;Dominio;Classe
4710;205;9.85;229;335;454;286;309;139;138;121;108;103;41;40;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4711;206;12.8;362;512;807;515;580;241;237;245;174;211;127;107;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4712;207;7.75;196;309;418;260;277;117;115;95;83;80;23;20;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4713;208;17.5;287;444;773;485;529;201;189;167;119;56;40;32;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4714;209;13.1;271;404;651;394;459;183;181;152;114;75;44;39;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4715;210;7.14;196;309;418;260;277;117;115;95;83;80;23;20;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4716;211;15.1;251;389;670;402;439;166;166;139;107;57;41;31;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4717;212;8.81;220;322;456;292;329;145;158;129;117;121;50;48;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4718;213;8.11;206;311;425;273;292;133;134;110;99;101;38;30;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4719;214;13.2;254;387;661;396;465;182;175;145;121;97;44;40;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4720;215;6.7;361;424;503;262;262;130;130;94;76;47;51;43;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4721;216;14;465;522;583;445;441;275;289;220;205;492;130;103;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4727;222;2.2;313;320;469;273;235;152;168;157;146;135;149;125;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4729;224;2.25;313;320;469;273;235;152;168;157;146;135;149;125;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4738;233;2.27;313;320;469;273;235;152;168;157;146;135;149;125;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4742;237;2.45;313;320;469;273;235;152;168;157;146;135;149;125;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4745;240;2.93;313;320;469;273;235;152;168;157;146;135;149;125;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4747;242;20.1;779;1346;1728;1990;2188;2364;2501;2458;2597;2223;3108;2952;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4751;246;11;424;599;902;619;1228;1735;1837;1846;1735;3047;550;345;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4759;254;2.18;547;640;755;570;566;454;461;435;409;551;376;327;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4776;271;12.8;393;482;814;512;1161;1836;1989;1926;1906;989;707;383;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4785;280;16.1;330;384;493;428;419;176;181;113;97;190;71;69;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4788;283;23;357;411;511;483;480;189;184;128;102;242;84;65;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4806;301;2.24;345;396;459;197;196;152;161;118;113;101;41;33;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4813;308;2.15;1058;1190;1359;1189;1232;999;1025;949;965;710;1013;924;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4835;330;8.1;1407;1723;2490;2163;2130;1801;1570;1844;1304;2150;2071;1287;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4836;331;7.5;1407;1723;2490;2163;2130;1801;1570;1844;1304;2150;2071;1287;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4838;333;9.9;1407;1723;2490;2163;2130;1801;1570;1844;1304;2150;2071;1287;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4847;342;1.52;482;556;544;416;459;253;248;185;138;202;133;122;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4848;343;1.33;482;556;544;416;459;253;248;185;138;202;133;122;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4854;349;1.27;482;556;544;416;459;253;248;185;138;202;133;122;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4862;357;4.56;817;1386;1196;952;948;841;733;1463;672;1442;1070;748;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4864;359;43.2;382;358;495;401;365;197;182;157;128;90;84;69;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;2
4865;360;12.1;382;358;495;401;365;197;182;157;128;90;84;69;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4866;361;6.3;1250;1853;1907;1677;1802;2009;1978;2645;1877;1922;1858;1158;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4867;362;46.9;1250;1853;1907;1677;1802;2009;1978;2645;1877;1922;1858;1158;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;2
4869;364;38.4;1250;1853;1907;1677;1802;2009;1978;2645;1877;1922;1858;1158;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4871;366;6.4;382;358;495;401;365;197;182;157;128;90;84;69;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4875;370;6;1250;1853;1907;1677;1802;2009;1978;2645;1877;1922;1858;1158;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4877;372;10.3;1250;1853;1907;1677;1802;2009;1978;2645;1877;1922;1858;1158;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4878;373;6.6;382;358;495;401;365;197;182;157;128;90;84;69;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4879;374;40.8;382;358;495;401;365;197;182;157;128;90;84;69;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;2
4881;376;7.1;382;358;495;401;365;197;182;157;128;90;84;69;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4887;382;4;590;525;612;356;321;281;297;269;253;403;228;210;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4890;385;2;610;604;660;345;339;317;311;279;268;590;241;188;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4892;387;4;481;505;652;391;386;326;324;285;286;318;286;300;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4902;397;1.5;1746;2145;2162;1894;1939;1862;1833;2104;1799;1741;1761;1421;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4906;401;1.7;1802;1964;1979;1795;1770;1635;1625;1678;1588;1621;1544;1330;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4907;402;3.7;2326;1961;2047;1907;1990;2024;2054;1842;2129;2860;1859;1562;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4909;404;1.1;1554;1813;1820;1625;1644;1530;1474;1574;1439;1545;1438;1279;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4992;487;24.5;853;1888;2442;2202;2487;2232;2076;1913;2152;1557;1661;1508;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5045;540;1.9;447;499;526;297;248;177;198;193;140;215;166;121;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5062;557;6.024162;844;864;1137;905;958;757;727;732;696;617;648;566;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5065;560;6.731615;1015;915;1172;1002;1074;886;861;819;846;768;756;670;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5075;570;3.71;317;401;528;356;348;262;257;272;242;251;197;162;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5083;578;19.2;555;688;914;887;800;468;471;434;397;306;254;233;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5084;579;20.6;497;625;824;822;749;401;407;359;297;198;163;136;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5085;580;12.4;623;765;998;953;871;609;612;548;531;468;398;372;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5086;581;14.8;613;745;982;926;840;558;555;511;480;420;361;324;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5087;582;10.7;408;488;609;517;512;316;320;308;249;200;195;158;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5142;637;23.8;1109;1311;1594;914;771;518;516;548;473;1233;493;453;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5200;695;33.58;544;736;1091;1011;897;403;388;323;224;112;54;40;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5201;696;48.15;549;749;1133;1116;1061;491;474;400;272;114;61;44;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;2
5202;697;48.65;549;749;1133;1116;1061;491;474;400;272;114;61;44;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;2
5203;698;33.48;544;736;1091;1011;897;403;388;323;224;112;54;40;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5204;699;2.5;378;430;561;339;305;263;280;318;267;406;236;139;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5205;700;33.48;544;736;1091;1011;897;403;388;323;224;112;54;40;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5206;701;33.23;544;749;1094;1006;915;401;389;340;231;111;92;69;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5207;702;46.8;549;749;1133;1116;1061;491;474;400;272;114;61;44;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;2
5208;703;35;544;736;1091;1011;897;403;388;323;224;112;54;40;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5209;704;33.14;544;749;1094;1006;915;401;389;340;231;111;92;69;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5210;705;33.04;544;749;1094;1006;915;401;389;340;231;111;92;69;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5211;706;32.73;544;749;1094;1006;915;401;389;340;231;111;92;69;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5212;707;33.25;544;736;1091;1011;897;403;388;323;224;112;54;40;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5213;708;33.17;544;736;1091;1011;897;403;388;323;224;112;54;40;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5214;709;33.07;544;736;1091;1011;897;403;388;323;224;112;54;40;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5215;710;33.97;544;736;1091;1011;897;403;388;323;224;112;54;40;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5216;711;48.42;549;749;1133;1116;1061;491;474;400;272;114;61;44;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;2
5217;712;33.94;544;736;1091;1011;897;403;388;323;224;112;54;40;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5218;713;33.35;544;749;1094;1006;915;401;389;340;231;111;92;69;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5219;714;33.19;544;736;1091;1011;897;403;388;323;224;112;54;40;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5220;715;33.85;544;736;1091;1011;897;403;388;323;224;112;54;40;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5222;717;49.55;549;749;1133;1116;1061;491;474;400;272;114;61;44;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;2
5239;734;3.8;331;390;628;351;341;221;242;224;213;177;213;200;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5240;735;3.8;286;321;463;264;277;164;184;167;151;141;157;135;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5249;744;5.33;473;570;702;538;498;369;378;339;330;334;266;252;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5250;745;6.03;507;602;752;597;567;449;450;404;417;420;356;317;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5253;748;3.7;323;364;517;306;311;215;208;218;189;141;177;161;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5256;751;5.36;465;551;702;525;475;336;342;305;292;284;222;209;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5257;752;5.82;488;587;736;586;550;415;420;372;366;375;306;271;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5269;764;5.14;391;475;591;416;360;228;235;217;179;156;128;95;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5270;765;6.69;460;561;709;535;469;306;318;292;248;325;196;172;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5277;772;7.73;491;608;768;622;573;378;391;348;339;340;298;264;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5288;783;8.62;437;673;1001;514;372;149;149;148;137;105;110;79;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5289;784;6.58;393;569;857;391;290;112;129;126;112;80;109;83;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5290;785;7.79;437;673;1001;514;372;149;149;148;137;105;110;79;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5291;786;9.45;437;673;1001;514;372;149;149;148;137;105;110;79;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5292;787;4.53;393;569;857;391;290;112;129;126;112;80;109;83;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5293;788;6.31;393;569;857;391;290;112;129;126;112;80;109;83;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5294;789;7.83;393;569;857;391;290;112;129;126;112;80;109;83;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5312;807;5.3;215;271;457;217;238;136;149;126;110;72;59;41;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5314;809;11.475244;158;242;451;285;384;137;140;113;77;21;25;24;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5315;810;9.67;443;465;744;539;455;248;249;243;225;377;194;124;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5329;824;0.75;383;1190;973;720;680;614;545;1374;442;493;749;381;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5330;825;24;421;491;785;693;650;263;249;218;132;127;69;48;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5331;826;32;644;598;978;980;970;399;366;327;189;301;88;67;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5333;828;23;483;525;809;766;679;354;341;306;257;386;280;194;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5336;831;26;478;529;859;813;743;282;265;225;151;60;64;37;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5337;832;11;170;192;446;243;384;133;144;124;93;85;102;89;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5343;838;5.6;226;269;466;236;232;116;131;112;112;96;117;108;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5347;842;7.7;200;243;463;263;330;98;113;82;60;23;60;66;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5357;852;17.7;306;481;791;685;553;181;185;151;110;37;45;39;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5363;858;3.6;329;436;586;403;337;332;273;314;281;205;377;325;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5364;859;4.89;319;454;709;874;1184;1470;1628;1838;1859;1766;1999;1273;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5365;860;4.89;319;454;709;874;1184;1470;1628;1838;1859;1766;1999;1273;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5366;861;4.98;319;454;709;874;1184;1470;1628;1838;1859;1766;1999;1273;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5367;862;4.98;319;454;709;874;1184;1470;1628;1838;1859;1766;1999;1273;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5368;863;8.92;235;361;626;402;313;93;89;82;71;53;73;74;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5369;864;8.92;235;361;626;402;313;93;89;82;71;53;73;74;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5382;877;2.6;1282;2433;2510;2547;2910;3149;3092;3504;2882;4020;3305;2574;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5399;894;3;1007;1258;1316;1352;1674;1996;2133;2109;2213;3250;2297;2077;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5404;899;45;394;513;1008;1019;837;300;259;247;201;99;126;97;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;2
5406;901;2.5;182;243;383;171;130;54;59;55;63;27;42;33;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5424;919;3.69;393;349;464;255;256;165;172;155;171;331;220;173;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5425;920;3.83;393;349;464;255;256;165;172;155;171;331;220;173;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5426;921;3.69;393;349;464;255;256;165;172;155;171;331;220;173;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5427;922;3.83;393;349;464;255;256;165;172;155;171;331;220;173;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5431;926;71.37;584;939;1251;1664;1857;1916;1986;2130;2139;1626;2964;2525;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;3
5449;944;7.4;138;232;496;283;280;118;122;134;110;36;106;100;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5450;945;5.3;174;248;495;264;269;141;144;154;120;67;86;81;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5452;947;20.3;470;772;1220;795;613;180;181;170;98;127;90;46;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5456;951;2.4;346;525;749;725;1144;1816;1976;2205;2180;1923;1583;1073;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5469;964;11;708;830;1031;735;641;392;367;337;385;716;584;578;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5474;969;3.04;228;333;384;191;122;45;58;63;38;6;54;41;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5479;974;3.29;254;356;392;211;157;71;100;98;85;198;83;79;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5482;977;3.18;254;356;392;211;157;71;100;98;85;198;83;79;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5483;978;28.81;254;356;392;211;157;71;100;98;85;198;83;79;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5486;981;3.2;228;333;384;191;122;45;58;63;38;6;54;41;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5487;982;3.12;228;333;384;191;122;45;58;63;38;6;54;41;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5488;983;3;228;333;384;191;122;45;58;63;38;6;54;41;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5491;986;3.3;254;356;392;211;157;71;100;98;85;198;83;79;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5492;987;3.3;254;356;392;211;157;71;100;98;85;198;83;79;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5495;990;3.3;254;356;392;211;157;71;100;98;85;198;83;79;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5496;991;3.34;254;356;392;211;157;71;100;98;85;198;83;79;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5498;993;3.17;254;356;392;211;157;71;100;98;85;198;83;79;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5499;994;3.01;228;333;384;191;122;45;58;63;38;6;54;41;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5522;1017;1.21;166;207;412;139;123;46;54;57;72;13;122;86;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5525;1020;25.502;87;264;492;467;387;83;81;45;21;181;50;61;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5555;1050;17;76;110;523;300;530;133;134;115;56;2;54;48;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5578;1073;29;266;401;845;943;795;290;262;240;173;223;71;71;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5584;1079;11;54;165;384;321;238;42;49;49;18;3;23;27;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5585;1080;45;277;511;949;1081;902;345;329;311;178;22;50;48;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;2
5586;1081;15;184;338;605;575;436;132;112;101;60;38;24;18;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5587;1082;34;274;457;855;1053;952;405;364;346;195;33;37;35;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5602;1097;4.66;20;136;336;152;189;42;43;43;34;12;23;17;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5604;1099;13.4;20;136;336;152;189;42;43;43;34;12;23;17;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5636;1131;9.7;33;184;353;332;287;80;75;73;35;5;34;24;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5645;1140;7.8;283;284;509;356;357;113;109;110;60;344;77;60;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5651;1146;70;286;557;1057;1418;1296;562;543;466;298;50;58;56;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;2
5654;1149;8.94;189;218;370;195;205;72;64;65;45;1;17;14;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5665;1160;70;248;502;966;1332;1222;533;513;436;262;52;59;43;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;2
5669;1164;24;88;303;590;672;554;186;168;163;96;48;71;43;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5674;1169;75;272;617;1178;1629;1494;676;637;588;353;51;58;44;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;3
5678;1173;20.1;872;871;934;849;1146;1533;1685;1852;1885;2266;1650;1186;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5679;1174;12.1;262;320;521;414;359;142;135;111;108;70;73;62;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5680;1175;9.57;251;313;491;400;341;144;139;110;99;8;54;51;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5681;1176;8.79;370;448;740;570;485;176;203;159;141;300;78;52;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5683;1178;3.79;2418;1607;1795;1822;2033;1987;2058;1537;2115;3622;2052;2421;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5684;1179;9.37;252;296;435;329;319;137;132;109;91;15;51;41;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5685;1180;10.9;319;404;621;497;416;191;185;202;162;195;124;95;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5735;1230;13.1;226;392;679;416;316;74;100;83;53;83;55;34;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5739;1234;3.501346;2278;2785;2824;2518;3071;3847;3968;4115;4046;4531;3225;2614;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5767;1262;15;270;446;885;640;610;217;219;183;158;68;166;157;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5770;1265;3.7;153;298;629;320;277;125;127;120;103;26;130;126;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5772;1267;12;198;289;429;292;347;149;156;149;112;75;62;54;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5776;1271;17.2;253;254;473;491;427;123;120;88;53;238;42;39;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5845;1340;0.22;1842;2377;2772;3031;3078;3320;3339;3471;3361;2670;3211;2175;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5846;1341;0.22;1842;2377;2772;3031;3078;3320;3339;3471;3361;2670;3211;2175;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5856;1351;23;416;577;832;598;698;327;343;267;227;140;112;105;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5857;1352;12;348;434;559;331;418;283;280;241;226;201;138;114;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5858;1353;25;414;527;717;476;720;429;442;352;310;223;157;138;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5859;1354;24;398;549;797;550;646;317;325;268;224;168;91;73;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5864;1359;24;374;490;678;419;659;358;350;299;251;199;119;102;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5865;1360;22;380;473;644;406;629;350;353;285;263;237;152;128;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5866;1361;8.5;312;406;525;315;367;221;213;181;173;153;142;119;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5867;1362;25;386;487;685;440;699;398;400;326;277;202;128;118;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5868;1363;9.6;327;417;573;330;406;244;250;205;199;158;136;126;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5869;1364;12;386;470;609;395;534;330;335;271;274;213;153;136;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5870;1365;7;378;480;599;384;465;324;319;276;262;262;162;142;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5871;1366;17;498;594;826;727;687;446;472;442;389;549;257;174;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5872;1367;15;363;500;677;555;532;374;389;374;331;503;182;140;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5873;1368;14;384;502;680;555;547;315;326;308;260;349;113;86;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5880;1375;22.3;323;401;803;835;912;406;400;338;265;117;138;109;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5881;1376;13.9;274;325;632;519;559;243;230;217;175;99;127;105;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5882;1377;59.3;323;401;803;835;912;406;400;338;265;117;138;109;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;2
5886;1381;14.2;274;325;632;519;559;243;230;217;175;99;127;105;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5889;1384;79.3;323;401;803;835;912;406;400;338;265;117;138;109;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;3
5892;1387;22.1;323;401;803;835;912;406;400;338;265;117;138;109;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5894;1389;13.9;274;325;632;519;559;243;230;217;175;99;127;105;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5896;1391;26.5;323;401;803;835;912;406;400;338;265;117;138;109;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5897;1392;16.6;274;325;632;519;559;243;230;217;175;99;127;105;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5900;1395;14.1;274;325;632;519;559;243;230;217;175;99;127;105;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5916;1411;13.538;484;552;719;623;732;419;407;373;288;605;161;108;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5921;1416;14;335;427;791;581;537;208;220;195;144;115;102;60;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5923;1418;14;555;745;1193;773;764;328;319;263;233;180;178;161;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5941;1436;2.9;252;399;529;343;288;243;253;235;227;228;179;140;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5953;1448;7.47;103;143;347;157;154;19;19;13;16;1;25;18;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5954;1449;6.43;103;143;347;157;154;19;19;13;16;1;25;18;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5955;1450;8.03;103;143;347;157;154;19;19;13;16;1;25;18;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
5956;1451;6.38;103;143;347;157;154;19;19;13;16;1;25;18;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
